Mod:Item:MetaData, Localized Name
contenttweaker:redstonealloy_ore_proton, item.contenttweaker.redstonealloy_ore_proton.name
contenttweaker:compressed_terrasteel, Compressed Terrasteel Ingot
contenttweaker:coal_flawless_gem, item.contenttweaker.coal_flawless_gem.name
contenttweaker:steamium_gear, Steamium Gear
contenttweaker:mithril_ore_neutron, item.contenttweaker.mithril_ore_neutron.name
contenttweaker:compact_metal_ore_neutron, item.contenttweaker.compact_metal_ore_neutron.name
contenttweaker:manasteel_ore_proton, item.contenttweaker.manasteel_ore_proton.name
contenttweaker:awakeneddraconium_ore_electron, item.contenttweaker.awakeneddraconium_ore_electron.name
contenttweaker:signalum_ore_neutron, item.contenttweaker.signalum_ore_neutron.name
contenttweaker:mana_egg_ore_atom, item.contenttweaker.mana_egg_ore_atom.name
contenttweaker:sodium_ingot, item.contenttweaker.sodium_ingot.name
contenttweaker:lapis_flawed_gem, item.contenttweaker.lapis_flawed_gem.name
contenttweaker:platinum_ore_proton, item.contenttweaker.platinum_ore_proton.name
contenttweaker:steamium_plate_1, Cracked Steamium Plate
contenttweaker:elementium_ore_proton, item.contenttweaker.elementium_ore_proton.name
contenttweaker:black_quartz_flawless_gem, item.contenttweaker.black_quartz_flawless_gem.name
contenttweaker:silver_ore_egg, item.contenttweaker.silver_ore_egg.name
contenttweaker:chaos_dust, item.contenttweaker.chaos_dust.name
contenttweaker:dry_clay, Dry Clay
contenttweaker:conductiveiron_ore_neutron, item.contenttweaker.conductiveiron_ore_neutron.name
contenttweaker:quartz_chipped_gem, item.contenttweaker.quartz_chipped_gem.name
contenttweaker:aquamarine_ore_egg, item.contenttweaker.aquamarine_ore_egg.name
contenttweaker:iron_key_e, Iron Port Key
contenttweaker:conductiveiron_ore_electron, item.contenttweaker.conductiveiron_ore_electron.name
contenttweaker:endsteel_ore_neutron, item.contenttweaker.endsteel_ore_neutron.name
contenttweaker:titanium_crystal, item.contenttweaker.titanium_crystal.name
contenttweaker:osmium_ore_proton, item.contenttweaker.osmium_ore_proton.name
contenttweaker:quartz_ore_neutron, item.contenttweaker.quartz_ore_neutron.name
contenttweaker:redstonealloy_ore_electron, item.contenttweaker.redstonealloy_ore_electron.name
contenttweaker:nickel_ore_neutron, item.contenttweaker.nickel_ore_neutron.name
contenttweaker:osmium_ore_nucleus, item.contenttweaker.osmium_ore_nucleus.name
contenttweaker:bronze_ore_proton, item.contenttweaker.bronze_ore_proton.name
contenttweaker:empowered_chrysos, Empowered Chrysos
contenttweaker:gold_ore_egg, item.contenttweaker.gold_ore_egg.name
contenttweaker:redstone_ore_proton, item.contenttweaker.redstone_ore_proton.name
contenttweaker:aluminum_dirty_dust, item.contenttweaker.aluminum_dirty_dust.name
contenttweaker:osmium_ore_electron, item.contenttweaker.osmium_ore_electron.name
contenttweaker:lapis_chipped_gem, item.contenttweaker.lapis_chipped_gem.name
contenttweaker:black_quartz_chipped_gem, item.contenttweaker.black_quartz_chipped_gem.name
contenttweaker:redstonealloy_ore_atom, item.contenttweaker.redstonealloy_ore_atom.name
contenttweaker:conductiveiron_ore_atom, item.contenttweaker.conductiveiron_ore_atom.name
contenttweaker:raw_steamium_plate_1, Raw Steamium Plate
contenttweaker:diamond_flawed_gem, item.contenttweaker.diamond_flawed_gem.name
contenttweaker:redstonealloy_ore_molecule, item.contenttweaker.redstonealloy_ore_molecule.name
contenttweaker:pulsatingiron_ore_egg, item.contenttweaker.pulsatingiron_ore_egg.name
contenttweaker:coal_ore_neutron, item.contenttweaker.coal_ore_neutron.name
contenttweaker:mmupgrade_speed:0, MM Machine Speed Upgrade
contenttweaker:chaos_plate, item.contenttweaker.chaos_plate.name
contenttweaker:iron_ore_nucleus, item.contenttweaker.iron_ore_nucleus.name
contenttweaker:lapis_flawless_gem, item.contenttweaker.lapis_flawless_gem.name
contenttweaker:lead_ore_nucleus, item.contenttweaker.lead_ore_nucleus.name
contenttweaker:soularium_ore_atom, item.contenttweaker.soularium_ore_atom.name
contenttweaker:starmetal_crystal, item.contenttweaker.starmetal_crystal.name
contenttweaker:starmetal_clump, item.contenttweaker.starmetal_clump.name
contenttweaker:lumium_ore_egg, item.contenttweaker.lumium_ore_egg.name
contenttweaker:pulsatingiron_ore_proton, item.contenttweaker.pulsatingiron_ore_proton.name
contenttweaker:iron_ore_neutron, item.contenttweaker.iron_ore_neutron.name
contenttweaker:cutted_silicon, Cutted Silicon
contenttweaker:pulsatingiron_ore_neutron, item.contenttweaker.pulsatingiron_ore_neutron.name
contenttweaker:aquamarine_ore_nucleus, item.contenttweaker.aquamarine_ore_nucleus.name
contenttweaker:copper_ore_electron, item.contenttweaker.copper_ore_electron.name
contenttweaker:dense_crystal_rad, Radioactive Crystal
contenttweaker:black_quartz_ore_egg, item.contenttweaker.black_quartz_ore_egg.name
contenttweaker:titanium_dirty_dust, item.contenttweaker.titanium_dirty_dust.name
contenttweaker:manasteel_ore_atom, item.contenttweaker.manasteel_ore_atom.name
contenttweaker:mana_egg_ore_electron, item.contenttweaker.mana_egg_ore_electron.name
contenttweaker:electrum_ore_egg, item.contenttweaker.electrum_ore_egg.name
contenttweaker:emerald_ore_nucleus, item.contenttweaker.emerald_ore_nucleus.name
contenttweaker:platinum_crystal, Platinum Crystal
contenttweaker:quartz_ore_molecule, item.contenttweaker.quartz_ore_molecule.name
contenttweaker:glitched_ore_molecule, item.contenttweaker.glitched_ore_molecule.name
contenttweaker:lapis_ore_atom, item.contenttweaker.lapis_ore_atom.name
contenttweaker:silver_ore_nucleus, item.contenttweaker.silver_ore_nucleus.name
contenttweaker:sodium_dust, item.contenttweaker.sodium_dust.name
contenttweaker:raw_steamium_1, Raw Steamium
contenttweaker:chrysos, Chrysos
contenttweaker:aquamarine_ore_neutron, item.contenttweaker.aquamarine_ore_neutron.name
contenttweaker:pulsatingiron_ore_nucleus, item.contenttweaker.pulsatingiron_ore_nucleus.name
contenttweaker:soularium_ore_neutron, item.contenttweaker.soularium_ore_neutron.name
contenttweaker:silicon_ore_neutron, item.contenttweaker.silicon_ore_neutron.name
contenttweaker:chaos_rod, item.contenttweaker.chaos_rod.name
contenttweaker:copper_ore_atom, item.contenttweaker.copper_ore_atom.name
contenttweaker:electricsteel_ore_molecule, item.contenttweaker.electricsteel_ore_molecule.name
contenttweaker:energeticalloy_ore_atom, item.contenttweaker.energeticalloy_ore_atom.name
contenttweaker:terrasteel_ore_electron, item.contenttweaker.terrasteel_ore_electron.name
contenttweaker:chaos_ingot, Chaos Ingot
contenttweaker:chaos_ore_neutron, item.contenttweaker.chaos_ore_neutron.name
contenttweaker:elementium_ore_molecule, item.contenttweaker.elementium_ore_molecule.name
contenttweaker:pulsatingiron_ore_atom, item.contenttweaker.pulsatingiron_ore_atom.name
contenttweaker:aquamarine_ore:0, Icy Aquamarine Ore
contenttweaker:draconium_ore_proton, item.contenttweaker.draconium_ore_proton.name
contenttweaker:chaos_ore_molecule, item.contenttweaker.chaos_ore_molecule.name
contenttweaker:wood_shear, Wooden Shears
contenttweaker:titanium_ore_neutron, item.contenttweaker.titanium_ore_neutron.name
contenttweaker:diamond_ore_molecule, item.contenttweaker.diamond_ore_molecule.name
contenttweaker:mmupgrade_efficiancy_fluid:0, MM Machine Fluid Efficiancy Upgrade
contenttweaker:emerald_ore_egg, item.contenttweaker.emerald_ore_egg.name
contenttweaker:darksteel_ore_atom, item.contenttweaker.darksteel_ore_atom.name
contenttweaker:bronze_ore_nucleus, item.contenttweaker.bronze_ore_nucleus.name
contenttweaker:awakeneddraconium_ore_neutron, item.contenttweaker.awakeneddraconium_ore_neutron.name
contenttweaker:aluminum_shard, item.contenttweaker.aluminum_shard.name
contenttweaker:lapis_ore_egg, item.contenttweaker.lapis_ore_egg.name
contenttweaker:osmium_ore_egg, item.contenttweaker.osmium_ore_egg.name
contenttweaker:glitched_ore_egg, item.contenttweaker.glitched_ore_egg.name
contenttweaker:steel_ore_molecule, item.contenttweaker.steel_ore_molecule.name
contenttweaker:osmium_ore_molecule, item.contenttweaker.osmium_ore_molecule.name
contenttweaker:iridium_dirty_dust, item.contenttweaker.iridium_dirty_dust.name
contenttweaker:starmetal_ore_egg, item.contenttweaker.starmetal_ore_egg.name
contenttweaker:lumium_ore_atom, item.contenttweaker.lumium_ore_atom.name
contenttweaker:cutted_aquamarine, Cutted Aquamarine
contenttweaker:copper_ore_neutron, item.contenttweaker.copper_ore_neutron.name
contenttweaker:compact_metal_ore_atom, item.contenttweaker.compact_metal_ore_atom.name
contenttweaker:gold_ore_proton, item.contenttweaker.gold_ore_proton.name
contenttweaker:awakeneddraconium_ore_atom, item.contenttweaker.awakeneddraconium_ore_atom.name
contenttweaker:mmupgrade_efficiancy_energy:0, MM Machine Energy Efficiancy Upgrade
contenttweaker:vibrantalloy_ore_neutron, item.contenttweaker.vibrantalloy_ore_neutron.name
contenttweaker:silicon_ore_electron, item.contenttweaker.silicon_ore_electron.name
contenttweaker:raw_steamium_gear_1, Raw Steamium Gear
contenttweaker:vibrantalloy_ore_egg, item.contenttweaker.vibrantalloy_ore_egg.name
contenttweaker:glitch_awakened, Awakened Glitched Ingot
contenttweaker:aquamarine_ore_atom, item.contenttweaker.aquamarine_ore_atom.name
contenttweaker:electricsteel_ore_nucleus, item.contenttweaker.electricsteel_ore_nucleus.name
contenttweaker:meme, Poor packdev-winterSteve25
contenttweaker:redstonealloy_ore_nucleus, item.contenttweaker.redstonealloy_ore_nucleus.name
contenttweaker:compact_metal_dust, item.contenttweaker.compact_metal_dust.name
contenttweaker:steamium_key, Steamium Key
contenttweaker:steamium, Steamium
contenttweaker:block_chrysos:0, Chrysos Block
contenttweaker:invar_ore_molecule, item.contenttweaker.invar_ore_molecule.name
contenttweaker:darksteel_ore_proton, item.contenttweaker.darksteel_ore_proton.name
contenttweaker:ice_stone:0, Icy Stone
contenttweaker:tin_ore_molecule, item.contenttweaker.tin_ore_molecule.name
contenttweaker:endsteel_ore_egg, item.contenttweaker.endsteel_ore_egg.name
contenttweaker:aluminum_ore_nucleus, item.contenttweaker.aluminum_ore_nucleus.name
contenttweaker:endsteel_ore_proton, item.contenttweaker.endsteel_ore_proton.name
contenttweaker:sodium_ore_egg, item.contenttweaker.sodium_ore_egg.name
contenttweaker:endsteel_ore_electron, item.contenttweaker.endsteel_ore_electron.name
contenttweaker:steel_ore_atom, item.contenttweaker.steel_ore_atom.name
contenttweaker:sodium_rod, item.contenttweaker.sodium_rod.name
contenttweaker:emerald_ore_electron, item.contenttweaker.emerald_ore_electron.name
contenttweaker:lumium_ore_electron, item.contenttweaker.lumium_ore_electron.name
contenttweaker:enderium_ore_electron, item.contenttweaker.enderium_ore_electron.name
contenttweaker:starmetal_dirty_dust, item.contenttweaker.starmetal_dirty_dust.name
contenttweaker:aluminum_ore_atom, item.contenttweaker.aluminum_ore_atom.name
contenttweaker:nickel_dirty_dust, item.contenttweaker.nickel_dirty_dust.name
contenttweaker:vibrantalloy_ore_molecule, item.contenttweaker.vibrantalloy_ore_molecule.name
contenttweaker:manasteel_ore_neutron, item.contenttweaker.manasteel_ore_neutron.name
contenttweaker:black_quartz_flawed_gem, item.contenttweaker.black_quartz_flawed_gem.name
contenttweaker:redstonealloy_ore_egg, item.contenttweaker.redstonealloy_ore_egg.name
contenttweaker:steel_ore_proton, item.contenttweaker.steel_ore_proton.name
contenttweaker:quartz_ore_atom, item.contenttweaker.quartz_ore_atom.name
contenttweaker:draconium_ore_electron, item.contenttweaker.draconium_ore_electron.name
contenttweaker:terrasteel_ore_egg, item.contenttweaker.terrasteel_ore_egg.name
contenttweaker:enderium_ore_atom, item.contenttweaker.enderium_ore_atom.name
contenttweaker:aluminum_ore_electron, item.contenttweaker.aluminum_ore_electron.name
contenttweaker:starmetal_ore_neutron, item.contenttweaker.starmetal_ore_neutron.name
contenttweaker:black_quartz_ore_electron, item.contenttweaker.black_quartz_ore_electron.name
contenttweaker:starmetal_shard, item.contenttweaker.starmetal_shard.name
contenttweaker:nickel_shard, item.contenttweaker.nickel_shard.name
contenttweaker:darksteel_ore_molecule, item.contenttweaker.darksteel_ore_molecule.name
contenttweaker:thermal_paste, Thermal Paste
contenttweaker:nickel_ore_molecule, item.contenttweaker.nickel_ore_molecule.name
contenttweaker:energeticalloy_ore_egg, item.contenttweaker.energeticalloy_ore_egg.name
contenttweaker:emerald_flawed_gem, item.contenttweaker.emerald_flawed_gem.name
contenttweaker:invar_ore_nucleus, item.contenttweaker.invar_ore_nucleus.name
contenttweaker:compact_metal_ore_proton, item.contenttweaker.compact_metal_ore_proton.name
contenttweaker:signalum_ore_egg, item.contenttweaker.signalum_ore_egg.name
contenttweaker:manasteel_ore_molecule, item.contenttweaker.manasteel_ore_molecule.name
contenttweaker:glitched_ore_nucleus, item.contenttweaker.glitched_ore_nucleus.name
contenttweaker:draconium_ore_nucleus, item.contenttweaker.draconium_ore_nucleus.name
contenttweaker:vibrantalloy_ore_proton, item.contenttweaker.vibrantalloy_ore_proton.name
contenttweaker:uranium_ore_electron, item.contenttweaker.uranium_ore_electron.name
contenttweaker:redstone_ore_atom, item.contenttweaker.redstone_ore_atom.name
contenttweaker:silver_ore_molecule, item.contenttweaker.silver_ore_molecule.name
contenttweaker:sodium_ore_electron, item.contenttweaker.sodium_ore_electron.name
contenttweaker:acceleration_core, Acceleration Core
contenttweaker:redstone_ore_electron, item.contenttweaker.redstone_ore_electron.name
contenttweaker:silver_ore_atom, item.contenttweaker.silver_ore_atom.name
contenttweaker:diamond_ore_neutron, item.contenttweaker.diamond_ore_neutron.name
cyclicmagic:fluid_drain, Fluid Collector
cyclicmagic:crystallized_amber, Crystallized Amber
cyclicmagic:crystallized_obsidian, Crystallized Obsidian
cyclicmagic:emerald_helmet, Emerald Helmet
cyclicmagic:emerald_chestplate, Emerald Chestplate
cyclicmagic:emerald_leggings, Emerald Leggings
cyclicmagic:emerald_boots, Emerald Boots
cyclicmagic:emerald_sword, Emerald Sword
cyclicmagic:emerald_pickaxe, Emerald Pickaxe
cyclicmagic:emerald_axe, Emerald Axe
cyclicmagic:emerald_spade, Emerald Shovel
cyclicmagic:emerald_hoe, Emerald Hoe
cyclicmagic:purple_boots, Crystallized Obsidian Boots
cyclicmagic:purple_leggings, Crystallized Obsidian Leggings
cyclicmagic:purple_chestplate, Crystallized Obsidian Chestplate
cyclicmagic:purple_helmet, Crystallized Obsidian Helmet
cyclicmagic:crystal_pickaxe, Crystal Pickaxe
cyclicmagic:crystal_axe, Crystal Axe
cyclicmagic:crystal_spade, Crystal Shovel
cyclicmagic:crystal_hoe, Crystal Hoe
cyclicmagic:crystal_sword, Crystal Sword
cyclicmagic:glowing_helmet, Vision Helmet
cyclicmagic:sword_weakness, Sword of Atrophy
cyclicmagic:sword_slowness, Sword of Decay
cyclicmagic:sword_ender, Sword of Evasion
cyclicmagic:ender_pearl_reuse, Ender Orb
cyclicmagic:ender_pearl_mounted, Ender Orb Translocator
cyclicmagic:tool_harvest_weeds, Brush Scythe
cyclicmagic:tool_harvest_crops, Garden Scythe
cyclicmagic:tool_harvest_leaves, Tree Scythe
cyclicmagic:tool_swap, Standard Exchange Scepter
cyclicmagic:tool_swap_match, Gentle Exchange Scepter
cyclicmagic:dynamite_safe, Combat Dynamite
cyclicmagic:dynamite_mining, Mining Dynamite
cyclicmagic:horse_upgrade_type, Infected Carrot
cyclicmagic:horse_upgrade_variant, Lapis Carrot
cyclicmagic:horse_upgrade_health, Diamond Carrot
cyclicmagic:horse_upgrade_speed, Redstone Carrot
cyclicmagic:horse_upgrade_jump, Ender Carrot
cyclicmagic:fire_starter, Fire Starter
cyclicmagic:fire_dark_anim, Duskflame Essence
cyclicmagic:ender_blaze, Duskflame Hex
cyclicmagic:fire_frost, Frost Fire
cyclicmagic:fire_dark, Dark Fire
cyclicmagic:plate_launch_med, Slime Plate
cyclicmagic:plate_launch_small, Soft Slime Plate
cyclicmagic:plate_launch_large, Hardened Slime Plate
cyclicmagic:plate_launch_extra, Extreme Slime Plate
cyclicmagic:wireless_transmitter, Wireless Transmitter
cyclicmagic:wireless_receiver, Wireless Receiver
cyclicmagic:cable_wireless, Item Transfer Node
cyclicmagic:cable_wireless_energy, Energy Transfer Node
cyclicmagic:cable_wireless_fluid, Fluid Transfer Node
cyclicmagic:block_fragile, Fragile Scaffolding
cyclicmagic:block_fragile_auto, Responsive Scaffolding
cyclicmagic:block_fragile_weak, Replaceable Scaffolding
cyclicmagic:item_pipe_sort, Item Sorter
cyclicmagic:item_pipe, Item Pipe
cyclicmagic:item_pump, Item Extractor
cyclicmagic:energy_pipe, Energy Cable
cyclicmagic:energy_pump, Energy Extraction Cable
cyclicmagic:fluid_pipe, Fluid Cable
cyclicmagic:fluid_pump, Fluid Extraction Cable
cyclicmagic:bundled_pipe, Bundled Cable
cyclicmagic:card_location, GPS Marker
cyclicmagic:block_library, Ender Bookshelf
cyclicmagic:block_library_ctrl, Ender Library
cyclicmagic:poison, Poison
cyclicmagic:amber, Amber
cyclicmagic:biomass, Biomass
cyclicmagic:crystal, Crystallized Obsidian
cyclicmagic:milk, Milk
cyclicmagic:robot_spawner, Target Dummy Spawner
cyclicmagic:laser_cannon, Rainbow Cannon
cyclicmagic:tool_trade, Merchant Almanac
cyclicmagic:soulstone, Soulstone
cyclicmagic:password_remote, Remote Lever
cyclicmagic:tool_elevate, Rod of Elevation
cyclicmagic:tool_rotate, Wooden Wrench
cyclicmagic:evoker_fang, Evoker Fang
cyclicmagic:water_spreader, Water Spreader
cyclicmagic:ender_eye_orb, Solid Ender Eye
cyclicmagic:glove_climb, Climbing Gloves
cyclicmagic:tool_torch_launcher, Torch launcher
